sheet_name,row_number,series_label,period,value,variable
Summary 1,27,All loans Per cent,2012-Q1,3.498,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2012-Q2,3.776,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2012-Q3,3.886,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2012-Q4,3.806,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2013-Q1,3.648,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2013-Q2,3.468,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2013-Q3,3.322,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2013-Q4,3.246,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2014-Q1,3.244,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2014-Q2,3.258,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2014-Q3,3.315,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2014-Q4,3.257,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2015-Q1,2.991,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2015-Q2,2.827,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2015-Q3,2.733,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2015-Q4,2.689,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2016-Q1,2.635,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2016-Q2,2.554,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2016-Q3,2.466,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2016-Q4,2.338,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2017-Q1,2.3,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2017-Q2,2.276,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2017-Q3,2.202,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2017-Q4,2.187,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2018-Q1,2.199,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2018-Q2,2.271,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2018-Q3,2.292,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2018-Q4,2.286,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2019-Q1,2.313,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2019-Q2,2.285,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2019-Q3,2.245,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2019-Q4,2.159,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2020-Q1,2.07,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2020-Q2,1.949,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2020-Q3,1.933,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2020-Q4,2.057,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2021-Q1,2.17,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2021-Q2,2.198,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2021-Q3,2.146,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2021-Q4,1.924,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2022-Q1,1.901,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2022-Q2,2.176,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2022-Q3,2.721,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2022-Q4,3.447,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2023-Q1,4.319,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2023-Q2,4.683,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2023-Q3,4.86,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2023-Q4,5.341,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2024-Q1,5.05,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2024-Q2,4.87,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2024-Q3,4.909,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2024-Q4,4.685,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2025-Q1,4.646,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2025-Q2,4.635,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2025-Q3,4.469,avg_interest_rate_all_loans_pct
Summary 1,27,All loans Per cent,2025-Q4,4.379,avg_interest_rate_all_loans_pct
Summary 1,31,House purchase Per cent,2007-Q1,50.8,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2007-Q2,54.34,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2007-Q3,55.21,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2007-Q4,53.59,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2008-Q1,42.77,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2008-Q2,44.35,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2008-Q3,37.56,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2008-Q4,38.19,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2009-Q1,36.84,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2009-Q2,50.67,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2009-Q3,57.35,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2009-Q4,61.99,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2010-Q1,57.61,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2010-Q2,61.18,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2010-Q3,63.63,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2010-Q4,60.63,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2011-Q1,53.89,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2011-Q2,59.13,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2011-Q3,60.5,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2011-Q4,61.26,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2012-Q1,59.38,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2012-Q2,62.45,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2012-Q3,66.3,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2012-Q4,66.11,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2013-Q1,63.0,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2013-Q2,64.73,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2013-Q3,67.38,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2013-Q4,68.07,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2014-Q1,66.17,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2014-Q2,69.93,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2014-Q3,71.63,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2014-Q4,70.87,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2015-Q1,66.514,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2015-Q2,68.278,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2015-Q3,70.771,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2015-Q4,69.705,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2016-Q1,69.764,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2016-Q2,63.745,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2016-Q3,66.578,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2016-Q4,66.526,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2017-Q1,61.794,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2017-Q2,66.659,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2017-Q3,66.466,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2017-Q4,65.064,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2018-Q1,61.249,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2018-Q2,63.169,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2018-Q3,64.003,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2018-Q4,63.499,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2019-Q1,60.069,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2019-Q2,63.66,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2019-Q3,65.532,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2019-Q4,64.484,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2020-Q1,60.795,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2020-Q2,55.915,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2020-Q3,68.323,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2020-Q4,75.058,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2021-Q1,75.828,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2021-Q2,77.824,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2021-Q3,70.775,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2021-Q4,64.826,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2022-Q1,64.09,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2022-Q2,66.045,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2022-Q3,68.627,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2022-Q4,67.23,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2023-Q1,60.211,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2023-Q2,62.526,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2023-Q3,65.762,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2023-Q4,66.773,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2024-Q1,62.972,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2024-Q2,66.564,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2024-Q3,72.398,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2024-Q4,71.925,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2025-Q1,74.388,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2025-Q2,65.28,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2025-Q3,66.783,house_purchase_share_pct
Summary 1,31,House purchase Per cent,2025-Q4,70.027,house_purchase_share_pct
Summary 1,33,Buy to let Per cent,2007-Q1,10.71,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2007-Q2,11.41,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2007-Q3,11.34,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2007-Q4,12.32,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2008-Q1,12.25,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2008-Q2,11.7,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2008-Q3,7.91,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2008-Q4,7.35,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2009-Q1,5.8,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2009-Q2,6.05,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2009-Q3,5.44,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2009-Q4,5.51,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2010-Q1,6.36,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2010-Q2,6.74,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2010-Q3,6.5,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2010-Q4,7.67,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2011-Q1,8.42,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2011-Q2,8.98,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2011-Q3,8.72,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2011-Q4,9.48,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2012-Q1,10.03,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2012-Q2,10.71,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2012-Q3,10.56,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2012-Q4,11.18,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2013-Q1,12.19,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2013-Q2,12.23,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2013-Q3,12.07,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2013-Q4,13.04,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2014-Q1,14.66,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2014-Q2,13.81,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2014-Q3,14.46,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2014-Q4,15.08,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2015-Q1,17.496,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2015-Q2,16.781,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2015-Q3,16.453,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2015-Q4,16.502,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2016-Q1,22.065,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2016-Q2,13.905,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2016-Q3,13.819,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2016-Q4,14.385,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2017-Q1,14.707,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2017-Q2,13.063,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2017-Q3,13.023,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2017-Q4,12.918,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2018-Q1,14.352,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2018-Q2,13.168,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2018-Q3,12.068,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2018-Q4,12.51,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2019-Q1,13.976,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2019-Q2,13.187,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2019-Q3,12.294,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2019-Q4,12.373,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2020-Q1,13.965,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2020-Q2,14.398,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2020-Q3,12.521,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2020-Q4,11.147,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2021-Q1,11.689,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2021-Q2,11.396,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2021-Q3,11.911,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2021-Q4,11.796,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2022-Q1,13.37,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2022-Q2,13.633,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2022-Q3,12.479,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2022-Q4,11.869,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2023-Q1,9.834,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2023-Q2,8.156,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2023-Q3,7.396,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2023-Q4,7.036,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2024-Q1,8.376,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2024-Q2,9.08,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2024-Q3,7.981,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2024-Q4,8.276,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2025-Q1,8.084,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2025-Q2,9.231,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2025-Q3,8.196,buy_to_let_share_pct
Summary 1,33,Buy to let Per cent,2025-Q4,8.411,buy_to_let_share_pct
Summary 1,37,Remortgage Per cent,2007-Q1,41.16,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2007-Q2,38.42,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2007-Q3,37.88,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2007-Q4,39.46,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2008-Q1,49.29,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2008-Q2,48.02,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2008-Q3,54.65,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2008-Q4,53.52,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2009-Q1,52.1,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2009-Q2,39.2,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2009-Q3,33.94,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2009-Q4,29.72,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2010-Q1,33.24,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2010-Q2,30.35,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2010-Q3,28.53,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2010-Q4,31.36,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2011-Q1,38.3,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2011-Q2,33.6,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2011-Q3,32.77,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2011-Q4,32.2,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2012-Q1,33.49,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2012-Q2,30.82,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2012-Q3,27.13,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2012-Q4,27.79,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2013-Q1,29.55,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2013-Q2,28.19,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2013-Q3,26.5,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2013-Q4,26.43,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2014-Q1,27.33,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2014-Q2,24.05,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2014-Q3,23.03,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2014-Q4,23.62,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2015-Q1,26.591,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2015-Q2,25.433,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2015-Q3,23.508,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2015-Q4,24.607,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2016-Q1,24.492,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2016-Q2,29.227,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2016-Q3,27.572,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2016-Q4,27.15,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2017-Q1,31.308,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2017-Q2,27.494,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2017-Q3,28.1,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2017-Q4,29.359,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2018-Q1,32.64,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2018-Q2,30.646,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2018-Q3,30.298,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2018-Q4,31.05,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2019-Q1,33.312,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2019-Q2,29.53,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2019-Q3,28.011,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2019-Q4,29.188,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2020-Q1,32.139,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2020-Q2,37.827,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2020-Q3,24.978,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2020-Q4,18.45,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2021-Q1,18.009,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2021-Q2,16.547,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2021-Q3,22.929,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2021-Q4,28.121,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2022-Q1,28.956,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2022-Q2,27.027,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2022-Q3,24.925,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2022-Q4,27.334,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2023-Q1,34.708,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2023-Q2,32.225,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2023-Q3,29.769,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2023-Q4,28.365,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2024-Q1,31.823,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2024-Q2,28.586,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2024-Q3,22.797,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2024-Q4,23.543,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2025-Q1,21.302,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2025-Q2,28.992,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2025-Q3,28.556,remortgage_share_pct
Summary 1,37,Remortgage Per cent,2025-Q4,25.42,remortgage_share_pct
Summary 1,41,House purchase Per cent,2007-Q1,48.96,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2007-Q2,52.37,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2007-Q3,49.84,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2007-Q4,43.54,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2008-Q1,35.25,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2008-Q2,35.07,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2008-Q3,31.76,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2008-Q4,31.92,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2009-Q1,44.08,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2009-Q2,55.0,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2009-Q3,61.86,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2009-Q4,63.17,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2010-Q1,58.79,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2010-Q2,63.12,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2010-Q3,61.23,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2010-Q4,55.32,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2011-Q1,51.57,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2011-Q2,61.37,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2011-Q3,59.72,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2011-Q4,57.79,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2012-Q1,58.17,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2012-Q2,64.57,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2012-Q3,65.49,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2012-Q4,63.52,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2013-Q1,62.54,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2013-Q2,66.12,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2013-Q3,64.9,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2013-Q4,66.35,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2014-Q1,65.22,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2014-Q2,70.37,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2014-Q3,68.29,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2014-Q4,64.4,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2015-Q1,62.667,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2015-Q2,66.701,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2015-Q3,65.001,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2015-Q4,63.375,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2016-Q1,61.071,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2016-Q2,63.905,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2016-Q3,60.578,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2016-Q4,59.391,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2017-Q1,57.548,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2017-Q2,61.261,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2017-Q3,58.982,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2017-Q4,54.395,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2018-Q1,55.611,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2018-Q2,58.536,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2018-Q3,56.573,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2018-Q4,54.884,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2019-Q1,54.899,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2019-Q2,61.127,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2019-Q3,59.988,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2019-Q4,55.801,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2020-Q1,56.544,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2020-Q2,44.528,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2020-Q3,70.174,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2020-Q4,71.8,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2021-Q1,69.534,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2021-Q2,71.906,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2021-Q3,64.713,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2021-Q4,58.79,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2022-Q1,58.263,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2022-Q2,62.355,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2022-Q3,58.604,house_purchase_share_pct
