sheet_name,row_number,series_label,period,value
Summary 2,18,< = 75% Per cent,2019-Q4,59.491
Summary 2,18,< = 75% Per cent,2020-Q1,62.016
Summary 2,18,< = 75% Per cent,2020-Q2,63.581
Summary 2,18,< = 75% Per cent,2020-Q3,60.413
Summary 2,18,< = 75% Per cent,2020-Q4,60.027
Summary 2,18,< = 75% Per cent,2021-Q1,63.175
Summary 2,18,< = 75% Per cent,2021-Q2,60.266
Summary 2,18,< = 75% Per cent,2021-Q3,59.699
Summary 2,18,< = 75% Per cent,2021-Q4,63.28
Summary 2,18,< = 75% Per cent,2022-Q1,64.491
Summary 2,18,< = 75% Per cent,2022-Q2,61.781
Summary 2,18,< = 75% Per cent,2022-Q3,61.573
Summary 2,18,< = 75% Per cent,2022-Q4,62.973
Summary 2,18,< = 75% Per cent,2023-Q1,67.451
Summary 2,18,< = 75% Per cent,2023-Q2,63.183
Summary 2,18,< = 75% Per cent,2023-Q3,60.601
Summary 2,18,< = 75% Per cent,2023-Q4,59.874
Summary 2,18,< = 75% Per cent,2024-Q1,62.09
Summary 2,18,< = 75% Per cent,2024-Q2,57.246
Summary 2,18,< = 75% Per cent,2024-Q3,55.438
Summary 2,18,< = 75% Per cent,2024-Q4,55.957
Summary 2,18,< = 75% Per cent,2025-Q1,54.278
Summary 2,18,< = 75% Per cent,2025-Q2,56.747
Summary 2,18,< = 75% Per cent,2025-Q3,55.294
Summary 2,18,< = 75% Per cent,2025-Q4,53.078
Summary 2,19,Over 75 < = 90% Per cent,2007-Q1,37.24
Summary 2,19,Over 75 < = 90% Per cent,2007-Q2,37.653
Summary 2,19,Over 75 < = 90% Per cent,2007-Q3,37.052
Summary 2,19,Over 75 < = 90% Per cent,2007-Q4,37.137
Summary 2,19,Over 75 < = 90% Per cent,2008-Q1,34.776
Summary 2,19,Over 75 < = 90% Per cent,2008-Q2,33.94
Summary 2,19,Over 75 < = 90% Per cent,2008-Q3,29.257
Summary 2,19,Over 75 < = 90% Per cent,2008-Q4,28.875
Summary 2,19,Over 75 < = 90% Per cent,2009-Q1,22.995
Summary 2,19,Over 75 < = 90% Per cent,2009-Q2,23.238
Summary 2,19,Over 75 < = 90% Per cent,2009-Q3,24.625
Summary 2,19,Over 75 < = 90% Per cent,2009-Q4,26.524
Summary 2,19,Over 75 < = 90% Per cent,2010-Q1,25.361
Summary 2,19,Over 75 < = 90% Per cent,2010-Q2,27.09
Summary 2,19,Over 75 < = 90% Per cent,2010-Q3,27.798
Summary 2,19,Over 75 < = 90% Per cent,2010-Q4,27.388
Summary 2,19,Over 75 < = 90% Per cent,2011-Q1,24.178
Summary 2,19,Over 75 < = 90% Per cent,2011-Q2,28.55
Summary 2,19,Over 75 < = 90% Per cent,2011-Q3,28.729
Summary 2,19,Over 75 < = 90% Per cent,2011-Q4,30.537
Summary 2,19,Over 75 < = 90% Per cent,2012-Q1,29.435
Summary 2,19,Over 75 < = 90% Per cent,2012-Q2,30.323
Summary 2,19,Over 75 < = 90% Per cent,2012-Q3,29.578
Summary 2,19,Over 75 < = 90% Per cent,2012-Q4,31.651
Summary 2,19,Over 75 < = 90% Per cent,2013-Q1,30.877
Summary 2,19,Over 75 < = 90% Per cent,2013-Q2,32.244
Summary 2,19,Over 75 < = 90% Per cent,2013-Q3,32.703
Summary 2,19,Over 75 < = 90% Per cent,2013-Q4,33.243
Summary 2,19,Over 75 < = 90% Per cent,2014-Q1,31.637
Summary 2,19,Over 75 < = 90% Per cent,2014-Q2,30.862
Summary 2,19,Over 75 < = 90% Per cent,2014-Q3,31.47
Summary 2,19,Over 75 < = 90% Per cent,2014-Q4,31.565
Summary 2,19,Over 75 < = 90% Per cent,2015-Q1,28.991
Summary 2,19,Over 75 < = 90% Per cent,2015-Q2,30.382
Summary 2,19,Over 75 < = 90% Per cent,2015-Q3,31.226
Summary 2,19,Over 75 < = 90% Per cent,2015-Q4,30.509
Summary 2,19,Over 75 < = 90% Per cent,2016-Q1,29.048
Summary 2,19,Over 75 < = 90% Per cent,2016-Q2,30.88
Summary 2,19,Over 75 < = 90% Per cent,2016-Q3,31.108
Summary 2,19,Over 75 < = 90% Per cent,2016-Q4,30.563
Summary 2,19,Over 75 < = 90% Per cent,2017-Q1,28.947
Summary 2,19,Over 75 < = 90% Per cent,2017-Q2,31.061
Summary 2,19,Over 75 < = 90% Per cent,2017-Q3,31.423
Summary 2,19,Over 75 < = 90% Per cent,2017-Q4,31.451
Summary 2,19,Over 75 < = 90% Per cent,2018-Q1,30.569
Summary 2,19,Over 75 < = 90% Per cent,2018-Q2,32.285
Summary 2,19,Over 75 < = 90% Per cent,2018-Q3,33.856
Summary 2,19,Over 75 < = 90% Per cent,2018-Q4,33.397
Summary 2,19,Over 75 < = 90% Per cent,2019-Q1,32.529
Summary 2,19,Over 75 < = 90% Per cent,2019-Q2,34.159
Summary 2,19,Over 75 < = 90% Per cent,2019-Q3,35.223
Summary 2,19,Over 75 < = 90% Per cent,2019-Q4,34.792
Summary 2,19,Over 75 < = 90% Per cent,2020-Q1,32.755
Summary 2,19,Over 75 < = 90% Per cent,2020-Q2,31.569
Summary 2,19,Over 75 < = 90% Per cent,2020-Q3,36.072
Summary 2,19,Over 75 < = 90% Per cent,2020-Q4,38.755
Summary 2,19,Over 75 < = 90% Per cent,2021-Q1,35.721
Summary 2,19,Over 75 < = 90% Per cent,2021-Q2,37.665
Summary 2,19,Over 75 < = 90% Per cent,2021-Q3,36.141
Summary 2,19,Over 75 < = 90% Per cent,2021-Q4,32.543
Summary 2,19,Over 75 < = 90% Per cent,2022-Q1,31.563
Summary 2,19,Over 75 < = 90% Per cent,2022-Q2,33.766
Summary 2,19,Over 75 < = 90% Per cent,2022-Q3,33.413
Summary 2,19,Over 75 < = 90% Per cent,2022-Q4,31.964
Summary 2,19,Over 75 < = 90% Per cent,2023-Q1,28.555
Summary 2,19,Over 75 < = 90% Per cent,2023-Q2,32.314
Summary 2,19,Over 75 < = 90% Per cent,2023-Q3,34.374
Summary 2,19,Over 75 < = 90% Per cent,2023-Q4,34.604
Summary 2,19,Over 75 < = 90% Per cent,2024-Q1,32.737
Summary 2,19,Over 75 < = 90% Per cent,2024-Q2,36.744
Summary 2,19,Over 75 < = 90% Per cent,2024-Q3,37.991
Summary 2,19,Over 75 < = 90% Per cent,2024-Q4,37.758
Summary 2,19,Over 75 < = 90% Per cent,2025-Q1,39.057
Summary 2,19,Over 75 < = 90% Per cent,2025-Q2,36.276
Summary 2,19,Over 75 < = 90% Per cent,2025-Q3,37.284
Summary 2,19,Over 75 < = 90% Per cent,2025-Q4,38.576
Summary 2,20,Over 90 < = 95% Per cent,2007-Q1,8.518
Summary 2,20,Over 90 < = 95% Per cent,2007-Q2,9.29
Summary 2,20,Over 90 < = 95% Per cent,2007-Q3,8.269
Summary 2,20,Over 90 < = 95% Per cent,2007-Q4,7.781
Summary 2,20,Over 90 < = 95% Per cent,2008-Q1,6.395
Summary 2,20,Over 90 < = 95% Per cent,2008-Q2,7.284
Summary 2,20,Over 90 < = 95% Per cent,2008-Q3,5.087
Summary 2,20,Over 90 < = 95% Per cent,2008-Q4,4.581
Summary 2,20,Over 90 < = 95% Per cent,2009-Q1,2.512
Summary 2,20,Over 90 < = 95% Per cent,2009-Q2,1.907
Summary 2,20,Over 90 < = 95% Per cent,2009-Q3,1.094
Summary 2,20,Over 90 < = 95% Per cent,2009-Q4,0.911
Summary 2,20,Over 90 < = 95% Per cent,2010-Q1,1.007
Summary 2,20,Over 90 < = 95% Per cent,2010-Q2,1.614
Summary 2,20,Over 90 < = 95% Per cent,2010-Q3,1.759
Summary 2,20,Over 90 < = 95% Per cent,2010-Q4,1.578
Summary 2,20,Over 90 < = 95% Per cent,2011-Q1,1.248
Summary 2,20,Over 90 < = 95% Per cent,2011-Q2,1.483
Summary 2,20,Over 90 < = 95% Per cent,2011-Q3,1.356
Summary 2,20,Over 90 < = 95% Per cent,2011-Q4,1.452
Summary 2,20,Over 90 < = 95% Per cent,2012-Q1,1.945
Summary 2,20,Over 90 < = 95% Per cent,2012-Q2,1.76
Summary 2,20,Over 90 < = 95% Per cent,2012-Q3,1.873
Summary 2,20,Over 90 < = 95% Per cent,2012-Q4,1.712
Summary 2,20,Over 90 < = 95% Per cent,2013-Q1,1.627
Summary 2,20,Over 90 < = 95% Per cent,2013-Q2,2.092
Summary 2,20,Over 90 < = 95% Per cent,2013-Q3,1.734
Summary 2,20,Over 90 < = 95% Per cent,2013-Q4,1.725
Summary 2,20,Over 90 < = 95% Per cent,2014-Q1,3.078
Summary 2,20,Over 90 < = 95% Per cent,2014-Q2,4.162
Summary 2,20,Over 90 < = 95% Per cent,2014-Q3,4.027
Summary 2,20,Over 90 < = 95% Per cent,2014-Q4,3.466
Summary 2,20,Over 90 < = 95% Per cent,2015-Q1,3.111
Summary 2,20,Over 90 < = 95% Per cent,2015-Q2,3.534
Summary 2,20,Over 90 < = 95% Per cent,2015-Q3,3.241
Summary 2,20,Over 90 < = 95% Per cent,2015-Q4,3.181
Summary 2,20,Over 90 < = 95% Per cent,2016-Q1,2.674
Summary 2,20,Over 90 < = 95% Per cent,2016-Q2,3.97
Summary 2,20,Over 90 < = 95% Per cent,2016-Q3,4.509
Summary 2,20,Over 90 < = 95% Per cent,2016-Q4,4.025
Summary 2,20,Over 90 < = 95% Per cent,2017-Q1,3.741
Summary 2,20,Over 90 < = 95% Per cent,2017-Q2,4.453
Summary 2,20,Over 90 < = 95% Per cent,2017-Q3,4.04
Summary 2,20,Over 90 < = 95% Per cent,2017-Q4,3.512
Summary 2,20,Over 90 < = 95% Per cent,2018-Q1,3.086
Summary 2,20,Over 90 < = 95% Per cent,2018-Q2,3.622
Summary 2,20,Over 90 < = 95% Per cent,2018-Q3,3.975
Summary 2,20,Over 90 < = 95% Per cent,2018-Q4,4.105
Summary 2,20,Over 90 < = 95% Per cent,2019-Q1,4.321
Summary 2,20,Over 90 < = 95% Per cent,2019-Q2,5.221
Summary 2,20,Over 90 < = 95% Per cent,2019-Q3,5.668
Summary 2,20,Over 90 < = 95% Per cent,2019-Q4,5.451
Summary 2,20,Over 90 < = 95% Per cent,2020-Q1,4.948
Summary 2,20,Over 90 < = 95% Per cent,2020-Q2,4.566
Summary 2,20,Over 90 < = 95% Per cent,2020-Q3,3.205
Summary 2,20,Over 90 < = 95% Per cent,2020-Q4,1.058
Summary 2,20,Over 90 < = 95% Per cent,2021-Q1,0.957
Summary 2,20,Over 90 < = 95% Per cent,2021-Q2,1.817
Summary 2,20,Over 90 < = 95% Per cent,2021-Q3,3.859
Summary 2,20,Over 90 < = 95% Per cent,2021-Q4,3.942
Summary 2,20,Over 90 < = 95% Per cent,2022-Q1,3.76
Summary 2,20,Over 90 < = 95% Per cent,2022-Q2,4.258
Summary 2,20,Over 90 < = 95% Per cent,2022-Q3,4.772
Summary 2,20,Over 90 < = 95% Per cent,2022-Q4,4.815
Summary 2,20,Over 90 < = 95% Per cent,2023-Q1,3.721
Summary 2,20,Over 90 < = 95% Per cent,2023-Q2,4.239
Summary 2,20,Over 90 < = 95% Per cent,2023-Q3,4.725
Summary 2,20,Over 90 < = 95% Per cent,2023-Q4,5.187
Summary 2,20,Over 90 < = 95% Per cent,2024-Q1,4.872
Summary 2,20,Over 90 < = 95% Per cent,2024-Q2,5.684
Summary 2,20,Over 90 < = 95% Per cent,2024-Q3,6.263
Summary 2,20,Over 90 < = 95% Per cent,2024-Q4,6.068
Summary 2,20,Over 90 < = 95% Per cent,2025-Q1,6.43
Summary 2,20,Over 90 < = 95% Per cent,2025-Q2,6.648
Summary 2,20,Over 90 < = 95% Per cent,2025-Q3,7.053
Summary 2,20,Over 90 < = 95% Per cent,2025-Q4,7.834
Summary 2,21,Over 95% Per cent,2007-Q1,5.619
Summary 2,21,Over 95% Per cent,2007-Q2,5.471
Summary 2,21,Over 95% Per cent,2007-Q3,6.057
Summary 2,21,Over 95% Per cent,2007-Q4,5.545
Summary 2,21,Over 95% Per cent,2008-Q1,4.173
Summary 2,21,Over 95% Per cent,2008-Q2,3.109
Summary 2,21,Over 95% Per cent,2008-Q3,1.395
Summary 2,21,Over 95% Per cent,2008-Q4,1.347
Summary 2,21,Over 95% Per cent,2009-Q1,0.893
Summary 2,21,Over 95% Per cent,2009-Q2,0.801
Summary 2,21,Over 95% Per cent,2009-Q3,0.509
Summary 2,21,Over 95% Per cent,2009-Q4,0.559
Summary 2,21,Over 95% Per cent,2010-Q1,0.586
Summary 2,21,Over 95% Per cent,2010-Q2,0.486
Summary 2,21,Over 95% Per cent,2010-Q3,0.569
Summary 2,21,Over 95% Per cent,2010-Q4,0.599
Summary 2,21,Over 95% Per cent,2011-Q1,0.467
Summary 2,21,Over 95% Per cent,2011-Q2,0.369
Summary 2,21,Over 95% Per cent,2011-Q3,0.352
Summary 2,21,Over 95% Per cent,2011-Q4,0.388
Summary 2,21,Over 95% Per cent,2012-Q1,0.365
Summary 2,21,Over 95% Per cent,2012-Q2,0.638
Summary 2,21,Over 95% Per cent,2012-Q3,0.444
Summary 2,21,Over 95% Per cent,2012-Q4,0.372
Summary 2,21,Over 95% Per cent,2013-Q1,0.478
Summary 2,21,Over 95% Per cent,2013-Q2,0.449
Summary 2,21,Over 95% Per cent,2013-Q3,0.424
Summary 2,21,Over 95% Per cent,2013-Q4,0.404
Summary 2,21,Over 95% Per cent,2014-Q1,0.458
Summary 2,21,Over 95% Per cent,2014-Q2,0.426
Summary 2,21,Over 95% Per cent,2014-Q3,0.342
Summary 2,21,Over 95% Per cent,2014-Q4,0.332
Summary 2,21,Over 95% Per cent,2015-Q1,0.411
Summary 2,21,Over 95% Per cent,2015-Q2,0.302
Summary 2,21,Over 95% Per cent,2015-Q3,0.241
Summary 2,21,Over 95% Per cent,2015-Q4,0.244
Summary 2,21,Over 95% Per cent,2016-Q1,0.27
Summary 2,21,Over 95% Per cent,2016-Q2,0.221
Summary 2,21,Over 95% Per cent,2016-Q3,0.291
Summary 2,21,Over 95% Per cent,2016-Q4,0.392
Summary 2,21,Over 95% Per cent,2017-Q1,0.249
Summary 2,21,Over 95% Per cent,2017-Q2,0.272
Summary 2,21,Over 95% Per cent,2017-Q3,0.25
Summary 2,21,Over 95% Per cent,2017-Q4,0.295
Summary 2,21,Over 95% Per cent,2018-Q1,0.224
Summary 2,21,Over 95% Per cent,2018-Q2,0.178
Summary 2,21,Over 95% Per cent,2018-Q3,0.246
Summary 2,21,Over 95% Per cent,2018-Q4,0.203
Summary 2,21,Over 95% Per cent,2019-Q1,0.187
Summary 2,21,Over 95% Per cent,2019-Q2,0.279
Summary 2,21,Over 95% Per cent,2019-Q3,0.253
Summary 2,21,Over 95% Per cent,2019-Q4,0.267
Summary 2,21,Over 95% Per cent,2020-Q1,0.281
Summary 2,21,Over 95% Per cent,2020-Q2,0.284
Summary 2,21,Over 95% Per cent,2020-Q3,0.31
Summary 2,21,Over 95% Per cent,2020-Q4,0.16
Summary 2,21,Over 95% Per cent,2021-Q1,0.147
Summary 2,21,Over 95% Per cent,2021-Q2,0.253
Summary 2,21,Over 95% Per cent,2021-Q3,0.301
Summary 2,21,Over 95% Per cent,2021-Q4,0.235
Summary 2,21,Over 95% Per cent,2022-Q1,0.186
Summary 2,21,Over 95% Per cent,2022-Q2,0.195
Summary 2,21,Over 95% Per cent,2022-Q3,0.242
Summary 2,21,Over 95% Per cent,2022-Q4,0.248
Summary 2,21,Over 95% Per cent,2023-Q1,0.273
Summary 2,21,Over 95% Per cent,2023-Q2,0.264
Summary 2,21,Over 95% Per cent,2023-Q3,0.3
Summary 2,21,Over 95% Per cent,2023-Q4,0.335
Summary 2,21,Over 95% Per cent,2024-Q1,0.302
Summary 2,21,Over 95% Per cent,2024-Q2,0.326
Summary 2,21,Over 95% Per cent,2024-Q3,0.308
Summary 2,21,Over 95% Per cent,2024-Q4,0.217
Summary 2,21,Over 95% Per cent,2025-Q1,0.235
Summary 2,21,Over 95% Per cent,2025-Q2,0.328
Summary 2,21,Over 95% Per cent,2025-Q3,0.369
Summary 2,21,Over 95% Per cent,2025-Q4,0.512
Summary 2,24,Over 90 < = 95% Per cent,2007-Q1,5.311
Summary 2,24,Over 90 < = 95% Per cent,2007-Q2,5.732
Summary 2,24,Over 90 < = 95% Per cent,2007-Q3,4.958
Summary 2,24,Over 90 < = 95% Per cent,2007-Q4,4.888
Summary 2,24,Over 90 < = 95% Per cent,2008-Q1,4.172
Summary 2,24,Over 90 < = 95% Per cent,2008-Q2,4.966
Summary 2,24,Over 90 < = 95% Per cent,2008-Q3,3.314
Summary 2,24,Over 90 < = 95% Per cent,2008-Q4,2.817
Summary 2,24,Over 90 < = 95% Per cent,2009-Q1,1.386
Summary 2,24,Over 90 < = 95% Per cent,2009-Q2,1.054
Summary 2,24,Over 90 < = 95% Per cent,2009-Q3,0.677
Summary 2,24,Over 90 < = 95% Per cent,2009-Q4,0.551
Summary 2,24,Over 90 < = 95% Per cent,2010-Q1,0.573
Summary 2,24,Over 90 < = 95% Per cent,2010-Q2,0.917
Summary 2,24,Over 90 < = 95% Per cent,2010-Q3,1.031
Summary 2,24,Over 90 < = 95% Per cent,2010-Q4,0.906
Summary 2,24,Over 90 < = 95% Per cent,2011-Q1,0.706
Summary 2,24,Over 90 < = 95% Per cent,2011-Q2,0.771
Summary 2,24,Over 90 < = 95% Per cent,2011-Q3,0.717
Summary 2,24,Over 90 < = 95% Per cent,2011-Q4,0.81
Summary 2,24,Over 90 < = 95% Per cent,2012-Q1,1.137
Summary 2,24,Over 90 < = 95% Per cent,2012-Q2,1.02
Summary 2,24,Over 90 < = 95% Per cent,2012-Q3,1.112
Summary 2,24,Over 90 < = 95% Per cent,2012-Q4,1.029
Summary 2,24,Over 90 < = 95% Per cent,2013-Q1,1.017
Summary 2,24,Over 90 < = 95% Per cent,2013-Q2,1.315
Summary 2,24,Over 90 < = 95% Per cent,2013-Q3,1.052
Summary 2,24,Over 90 < = 95% Per cent,2013-Q4,1.19
Summary 2,24,Over 90 < = 95% Per cent,2014-Q1,2.272
Summary 2,24,Over 90 < = 95% Per cent,2014-Q2,3.05
Summary 2,24,Over 90 < = 95% Per cent,2014-Q3,2.886
Summary 2,24,Over 90 < = 95% Per cent,2014-Q4,2.345
Summary 2,24,Over 90 < = 95% Per cent,2015-Q1,2.081
Summary 2,24,Over 90 < = 95% Per cent,2015-Q2,2.367
Summary 2,24,Over 90 < = 95% Per cent,2015-Q3,2.31
Summary 2,24,Over 90 < = 95% Per cent,2015-Q4,2.322
Summary 2,24,Over 90 < = 95% Per cent,2016-Q1,1.887
Summary 2,24,Over 90 < = 95% Per cent,2016-Q2,2.894
Summary 2,24,Over 90 < = 95% Per cent,2016-Q3,3.303
Summary 2,24,Over 90 < = 95% Per cent,2016-Q4,2.971
Summary 2,24,Over 90 < = 95% Per cent,2017-Q1,2.789
Summary 2,24,Over 90 < = 95% Per cent,2017-Q2,3.412
Summary 2,24,Over 90 < = 95% Per cent,2017-Q3,3.047
Summary 2,24,Over 90 < = 95% Per cent,2017-Q4,2.6
Summary 2,24,Over 90 < = 95% Per cent,2018-Q1,2.299
Summary 2,24,Over 90 < = 95% Per cent,2018-Q2,2.692
Summary 2,24,Over 90 < = 95% Per cent,2018-Q3,2.949
Summary 2,24,Over 90 < = 95% Per cent,2018-Q4,3.078
Summary 2,24,Over 90 < = 95% Per cent,2019-Q1,3.264
Summary 2,24,Over 90 < = 95% Per cent,2019-Q2,3.955
Summary 2,24,Over 90 < = 95% Per cent,2019-Q3,4.325
Summary 2,24,Over 90 < = 95% Per cent,2019-Q4,4.147
Summary 2,24,Over 90 < = 95% Per cent,2020-Q1,3.804
Summary 2,24,Over 90 < = 95% Per cent,2020-Q2,3.532
Summary 2,24,Over 90 < = 95% Per cent,2020-Q3,2.573
Summary 2,24,Over 90 < = 95% Per cent,2020-Q4,0.843
Summary 2,24,Over 90 < = 95% Per cent,2021-Q1,0.732
Summary 2,24,Over 90 < = 95% Per cent,2021-Q2,1.527
Summary 2,24,Over 90 < = 95% Per cent,2021-Q3,3.101
Summary 2,24,Over 90 < = 95% Per cent,2021-Q4,3.188
Summary 2,24,Over 90 < = 95% Per cent,2022-Q1,3.066
Summary 2,24,Over 90 < = 95% Per cent,2022-Q2,3.492
Summary 2,24,Over 90 < = 95% Per cent,2022-Q3,3.95
Summary 2,24,Over 90 < = 95% Per cent,2022-Q4,3.795
Summary 2,24,Over 90 < = 95% Per cent,2023-Q1,2.854
Summary 2,24,Over 90 < = 95% Per cent,2023-Q2,3.121
Summary 2,24,Over 90 < = 95% Per cent,2023-Q3,3.455
Summary 2,24,Over 90 < = 95% Per cent,2023-Q4,3.706
Summary 2,24,Over 90 < = 95% Per cent,2024-Q1,3.413
Summary 2,24,Over 90 < = 95% Per cent,2024-Q2,4.089
Summary 2,24,Over 90 < = 95% Per cent,2024-Q3,4.564
Summary 2,24,Over 90 < = 95% Per cent,2024-Q4,4.447
Summary 2,24,Over 90 < = 95% Per cent,2025-Q1,4.693
Summary 2,24,Over 90 < = 95% Per cent,2025-Q2,4.7
Summary 2,24,Over 90 < = 95% Per cent,2025-Q3,5.195
Summary 2,24,Over 90 < = 95% Per cent,2025-Q4,5.906
Summary 2,25,Over 95% Per cent,2007-Q1,3.473
Summary 2,25,Over 95% Per cent,2007-Q2,3.472
Summary 2,25,Over 95% Per cent,2007-Q3,3.891
Summary 2,25,Over 95% Per cent,2007-Q4,3.587
Summary 2,25,Over 95% Per cent,2008-Q1,2.733
Summary 2,25,Over 95% Per cent,2008-Q2,2.073
Summary 2,25,Over 95% Per cent,2008-Q3,0.85
Summary 2,25,Over 95% Per cent,2008-Q4,0.792
Summary 2,25,Over 95% Per cent,2009-Q1,0.502
Summary 2,25,Over 95% Per cent,2009-Q2,0.502
Summary 2,25,Over 95% Per cent,2009-Q3,0.335
Summary 2,25,Over 95% Per cent,2009-Q4,0.294
Summary 2,25,Over 95% Per cent,2010-Q1,0.305
Summary 2,25,Over 95% Per cent,2010-Q2,0.304
Summary 2,25,Over 95% Per cent,2010-Q3,0.318
Summary 2,25,Over 95% Per cent,2010-Q4,0.303
Summary 2,25,Over 95% Per cent,2011-Q1,0.183
Summary 2,25,Over 95% Per cent,2011-Q2,0.106
Summary 2,25,Over 95% Per cent,2011-Q3,0.179
Summary 2,25,Over 95% Per cent,2011-Q4,0.238
Summary 2,25,Over 95% Per cent,2012-Q1,0.171
Summary 2,25,Over 95% Per cent,2012-Q2,0.3
Summary 2,25,Over 95% Per cent,2012-Q3,0.265
Summary 2,25,Over 95% Per cent,2012-Q4,0.196
Summary 2,25,Over 95% Per cent,2013-Q1,0.254
Summary 2,25,Over 95% Per cent,2013-Q2,0.286
Summary 2,25,Over 95% Per cent,2013-Q3,0.269
Summary 2,25,Over 95% Per cent,2013-Q4,0.297
Summary 2,25,Over 95% Per cent,2014-Q1,0.332
Summary 2,25,Over 95% Per cent,2014-Q2,0.305
Summary 2,25,Over 95% Per cent,2014-Q3,0.23
Summary 2,25,Over 95% Per cent,2014-Q4,0.202
Summary 2,25,Over 95% Per cent,2015-Q1,0.207
Summary 2,25,Over 95% Per cent,2015-Q2,0.192
Summary 2,25,Over 95% Per cent,2015-Q3,0.122
Summary 2,25,Over 95% Per cent,2015-Q4,0.145
Summary 2,25,Over 95% Per cent,2016-Q1,0.164
Summary 2,25,Over 95% Per cent,2016-Q2,0.141
Summary 2,25,Over 95% Per cent,2016-Q3,0.158
Summary 2,25,Over 95% Per cent,2016-Q4,0.161
Summary 2,25,Over 95% Per cent,2017-Q1,0.144
Summary 2,25,Over 95% Per cent,2017-Q2,0.152
Summary 2,25,Over 95% Per cent,2017-Q3,0.136
Summary 2,25,Over 95% Per cent,2017-Q4,0.153
Summary 2,25,Over 95% Per cent,2018-Q1,0.119
Summary 2,25,Over 95% Per cent,2018-Q2,0.099
Summary 2,25,Over 95% Per cent,2018-Q3,0.149
Summary 2,25,Over 95% Per cent,2018-Q4,0.109
Summary 2,25,Over 95% Per cent,2019-Q1,0.114
Summary 2,25,Over 95% Per cent,2019-Q2,0.142
Summary 2,25,Over 95% Per cent,2019-Q3,0.157
Summary 2,25,Over 95% Per cent,2019-Q4,0.157
Summary 2,25,Over 95% Per cent,2020-Q1,0.176
Summary 2,25,Over 95% Per cent,2020-Q2,0.2
Summary 2,25,Over 95% Per cent,2020-Q3,0.225
Summary 2,25,Over 95% Per cent,2020-Q4,0.093
Summary 2,25,Over 95% Per cent,2021-Q1,0.089
Summary 2,25,Over 95% Per cent,2021-Q2,0.149
Summary 2,25,Over 95% Per cent,2021-Q3,0.195
Summary 2,25,Over 95% Per cent,2021-Q4,0.174
Summary 2,25,Over 95% Per cent,2022-Q1,0.131
Summary 2,25,Over 95% Per cent,2022-Q2,0.134
